median_house_value,ocean_proximity_enc,longitude,latitude,housing_median_age,median_income,rooms_per_bedroom,rooms_per_household,people_per_household,X1,X2
114400,1,-119.67,36.81,4,4.9432,5.842592592592593,6.341708542713568,3.1256281407035176,4.321429163858742,10.839255012483308
106200,1,-119.68,36.81,13,5.0253,6.268765133171913,5.951724137931034,3.117241379310345,6.685059521088677,-2.7389030867125967
55900,1,-119.69,36.82,17,1.8021,4.381062355658199,4.940104166666667,3.1432291666666665,5.883763232306921,8.542690440828546
93600,1,-119.69,36.82,15,4.81,6.451171875,6.54059405940594,3.3405940594059405,3.8341577881146174,2.281567133173885
88900,1,-119.68,36.81,16,3.9792,5.8766519823788546,5.838074398249453,3.361050328227571,5.376329580585799,1.0946707234440405
93800,1,-119.69,36.81,13,2.5446,4.163934426229508,4.118918918918919,2.6864864864864866,3.4860109093300973,3.969025913648098
88000,1,-119.69,36.81,15,4.4934,5.830645161290323,5.772455089820359,3.2614770459081837,6.437440165173323,4.673183253289986
88400,1,-119.68,36.8,7,4.2066,5.511583011583012,5.732931726907631,3.5100401606425704,3.7866607355659525,7.5087362531381245
68700,1,-119.69,36.8,31,3.2813,5.6244541484716155,6.162679425837321,3.124401913875598,7.54469491209945,-0.3360205029251775
163100,1,-119.67,36.8,9,6.011,7.307086614173229,7.831223628691983,3.4430379746835444,6.303765794590854,9.607889794166104
83600,1,-119.69,36.79,13,3.7697,5.546325878594249,5.528662420382165,3.162420382165605,8.086621273723434,2.594975767972019
76300,1,-119.69,36.79,15,2.7404,5.596452328159645,5.952830188679245,2.8466981132075473,4.573389940963387,1.846964628698629
60600,1,-119.69,36.77,22,2.6875,4.951612903225806,5.889688249400479,4.124700239808154,7.369880755505994,2.172320483746597
83000,1,-119.69,36.79,5,4.0993,5.489495798319328,5.4324324324324325,3.0977130977130978,4.81699478618771,7.96794278640801
150800,1,-119.68,36.77,21,6.0132,6.923076923076923,6.146341463414634,2.84390243902439,8.217301769326617,15.665632902875636
157300,1,-119.64,36.85,15,4.9904,6.790368271954674,6.9077809798270895,3.6253602305475505,7.345030846678913,1.499996874982966
173800,1,-119.64,36.82,14,5.6739,7.426829268292683,7.896272285251215,3.379254457050243,7.244325959567616,4.4305234975511825
148700,1,-119.63,36.79,19,4.526,6.968253968253968,7.042780748663102,2.764705882352941,9.957925724262116,1.5512073755980276
154700,1,-119.63,36.76,22,4.925,6.719869706840391,6.730831973898858,2.9282218597063623,7.088113454103604,3.6544973068098443
133300,1,-119.63,36.7,42,3.0833,6.223255813953489,6.027027027027027,2.779279279279279,7.074359527590775,7.83113735672282
136900,1,-119.53,36.78,20,4.5625,5.891440501043841,6.202197802197802,3.0153846153846153,5.607002170370472,2.7325176743523008
156700,1,-119.58,36.83,13,5.4895,7.108922363847046,7.926356589147287,3.195090439276486,6.296674294180378,7.90389255037153
126500,1,-119.58,36.77,19,4.0227,5.885036496350365,5.950184501845018,3.2472324723247232,10.30193113656198,7.222127652892068
130600,1,-119.59,36.72,18,4.5375,6.652849740932642,6.757894736842105,3.268421052631579,6.230214144015327,-2.5662823257499046
106900,1,-119.5,36.74,20,4.5938,5.235576923076923,5.136792452830188,2.5047169811320753,5.523185687653773,11.59411271288536
99500,1,-119.57,36.72,11,3.6161,5.456521739130435,5.640449438202247,2.804494382022472,6.119192740404608,8.953795432470274
73000,1,-119.56,36.71,29,2.5741,5.00765306122449,4.932160804020101,3.0351758793969847,5.355201115938769,4.320279328901616
59900,1,-119.56,36.71,37,2.181,4.302139037433155,4.6773255813953485,3.4098837209302326,7.160019088403866,9.497135732274689
84800,1,-119.57,36.71,10,2.6458,4.6155988857938715,4.360526315789474,2.521052631578947,2.2776066102141996,3.0143053414408483
72900,1,-119.57,36.7,34,2.6823,4.968926553672317,5.2195845697329375,2.6676557863501484,4.273731220520771,4.290690685156877
58900,1,-119.56,36.7,40,2.1182,3.665644171779141,3.7936507936507935,3.6031746031746033,1.391135869756253,2.8081578003941603
63900,1,-119.55,36.7,31,2.3687,4.491935483870968,4.815561959654179,3.951008645533141,3.1071538336638147,7.152281855200575
72300,1,-119.57,36.7,30,3.1442,5.752427184466019,5.780487804878049,3.0439024390243903,6.739341964752179,6.417120058605501
83900,1,-119.57,36.7,7,3.7261,5.699029126213592,5.717532467532467,3.1623376623376624,7.389032254875751,6.676616541429043
58100,1,-119.58,36.69,42,1.9766,4.8,4.586666666666667,3.608888888888889,10.495650106910379,5.895666793088496
55900,1,-119.55,36.69,21,1.7132,3.6666666666666665,3.820197044334975,3.7413793103448274,4.671458748143092,3.6053245324948735
58900,1,-119.54,36.7,20,2.2448,4.84,5.084033613445378,4.663865546218488,4.250780130115836,8.390989421820759
55800,1,-119.55,36.71,32,1.9076,3.864173228346457,3.7895752895752897,3.9613899613899615,1.8548559095582378,6.771961330200779
63900,1,-119.55,36.72,6,2.1515,5.068376068376068,5.440366972477064,5.206422018348624,5.878691895096616,1.6628545939161663
69300,1,-119.52,36.71,21,2.59,5.713395638629284,5.840764331210191,3.56687898089172,7.568827020807477,3.9476808703945565
160100,1,-119.47,36.69,19,3.2917,5.689303904923599,6.182656826568266,2.911439114391144,4.833268837262382,1.5046220176771907
115300,1,-119.41,36.68,18,3.4044,5.427710843373494,6.171232876712328,3.2363013698630136,5.962339422515635,-3.029395686187309
107600,1,-119.43,36.63,25,3.625,5.717948717948718,5.887788778877888,2.9834983498349836,6.2069956708127805,-2.602395820041165
80000,1,-119.39,36.64,38,2.3618,4.994736842105263,5.074866310160428,3.090909090909091,4.19377855181864,8.518126593457037
93800,1,-119.4,36.59,37,3.5074,5.02027027027027,5.124137931034483,3.3689655172413793,6.580484077458918,6.973303841345502
92400,1,-119.49,37.1,24,2.3359,4.562162162162162,4.994082840236686,3.084812623274162,1.7025034593954267,4.475489237357147
151800,1,-119.61,36.94,14,4.2679,5.71523178807947,6.392592592592592,2.3333333333333335,9.762838583155649,8.882484129725434
111800,1,-119.57,37.02,16,3.332,5.288413098236775,5.815789473684211,2.96398891966759,5.396582338070592,7.926530876689648
111800,1,-119.48,37,16,3.1736,5.270417422867514,5.705304518664047,2.882121807465619,6.1236527012626905,3.866023644093219
123900,1,-119.46,36.91,12,3.9141,6.02020202020202,6.946386946386946,2.7599067599067597,6.235107297069813,6.049931503266409
83300,1,-119.33,36.89,15,2,4.571776155717761,6.391156462585034,2.568027210884354,1.9206383126465876,5.09739393548284
85600,1,-119.21,37.25,44,4.1838,4.36441893830703,26.452173913043477,2.9130434782608696,5.54559957989324,1.2381305061251004
94000,1,-118.94,37.13,12,4.1563,4.7775423728813555,6.751497005988024,3.0119760479041915,4.548085218436077,6.962524746002878
102700,1,-119.4,37.09,22,3.3269,4.635220125786163,7.677083333333333,2.6840277777777777,2.590953185850786,4.311902255174786
144600,1,-119.28,37.11,34,3.0729,4.824873096446701,26.04109589041096,2.3424657534246576,5.590680341484029,2.3557584550765656
179200,1,-119.32,37.06,15,5.1314,4.778801843317972,29.074766355140188,2.5794392523364484,0.8801250840459329,2.686108439697596
78600,1,-118.91,36.79,19,3.7857,4.987654320987654,20.2,2.3375,8.059134779112725,11.849344560303141
94400,1,-119.24,36.8,17,2.6902,5.066666666666666,6.035294117647059,2.8676470588235294,3.2656244839899147,3.894378563279261
100000,1,-119.25,36.71,13,2.2202,4.858376511226252,5.494140625,2.705078125,4.6114821599678075,1.5574795916095758
90500,1,-119.12,36.69,13,2.2278,4.880541871921182,5.906110283159464,2.8390461997019374,8.584864990555264,7.600342620412431
92200,1,-119.34,36.62,26,2.6058,5.669616519174041,5.789156626506024,3.4578313253012047,2.7731980107359595,9.144651950983206
55200,1,-119.31,36.63,26,1.6486,4.5048076923076925,4.337962962962963,4.24537037037037,7.860695241476458,5.257812323211561
52000,1,-119.31,36.62,33,1.7292,3.9705882352941178,4.513677811550152,4.693009118541034,5.584840787003124,-0.7803321181875909
51500,1,-119.32,36.62,15,1.5642,4.1796875,4.403292181069959,4.403292181069959,5.612520931555255,1.0481883795625686
51700,1,-119.31,36.62,25,1.4481,3.61304347826087,3.4057377049180326,3.8811475409836063,-0.765463077499859,1.5889889070930963
65800,1,-119.43,36.61,19,2.4219,5.013513513513513,4.97986577181208,4.348993288590604,4.528856989768531,7.883287165167313
69200,1,-119.44,36.6,5,2.2863,3.870065789473684,4.106457242582897,4.371727748691099,1.081489826814737,4.328002519751039
72500,1,-119.44,36.6,34,2.0417,4.695652173913044,5.052631578947368,3.3859649122807016,3.278560343090814,1.941591967047085
73000,1,-119.45,36.6,42,2.5,5.795454545454546,5.151515151515151,2.494949494949495,6.672681959210456,10.549012238590453
108300,1,-119.46,36.61,13,3.625,5.224806201550388,5.479674796747967,2.9227642276422765,3.4580683621235533,-1.0843759564383992
91600,1,-119.44,36.61,17,3.9073,5.4678571428571425,6.223577235772358,3.1504065040650406,7.643395349955332,3.2608497132198053
63300,1,-119.43,36.59,15,1.767,4.480392156862745,4.436893203883495,4.097087378640777,4.578241747142784,7.414885983649016
67600,1,-119.44,36.59,32,2.825,4.885593220338983,4.784232365145228,3.1576763485477177,1.7123850746029734,5.916667519851374
60900,1,-119.45,36.6,36,1.8975,4.69120654396728,5.052863436123348,3.149779735682819,6.402731572655034,4.339954166948064
56700,1,-119.44,36.59,28,1.516,4.069696969696969,4.4032786885245905,4.363934426229508,2.8637096266766013,4.332608654577707
118100,1,-119.46,36.6,18,3.9844,6.212389380530974,6.131004366812227,3.2925764192139737,4.13847773578577,-0.1754499005385748
66100,1,-119.45,36.59,41,1.6875,5.114035087719298,5.570063694267516,3.729299363057325,7.4807646739370135,3.198879833495583
87300,1,-119.45,36.58,18,3.7813,5.089285714285714,5.357142857142857,2.830827067669173,5.724929816548059,7.816578554294242
84200,1,-119.45,36.59,28,3.825,5.925581395348837,6.306930693069307,2.8316831683168315,6.913356313026945,6.338606917830806
57100,1,-119.55,36.6,18,2.309,5.310267857142857,5.456422018348624,3.756880733944954,5.942832200826701,0.819945286392727
54700,1,-119.54,36.61,20,1.4937,4.685534591194968,4.570552147239264,4.521472392638037,3.2901993282266133,6.297363481520244
56900,1,-119.55,36.61,14,1.586,3.7881462799495584,4.087074829931972,4.809523809523809,3.8241781017806593,2.710598168806245
63400,1,-119.5,36.62,34,2.2206,5.393258426966292,5.433962264150943,3.841509433962264,5.034646882755502,7.596152599466386
95300,1,-119.49,36.58,21,1.9913,5.136585365853659,5.542105263157895,2.281578947368421,3.836409991184796,5.093176024727957
55100,1,-119.52,36.61,33,1.8958,4.454545454545454,4.939516129032258,4.294354838709677,1.0710733118187474,6.659280950689324
55800,1,-119.53,36.61,33,1.5625,3.4529411764705884,3.623456790123457,4.506172839506172,4.4098000134618305,15.112920865375804
55200,1,-119.6,36.66,27,1.6094,4.6891891891891895,4.887323943661972,3.7183098591549295,3.3549137682646304,5.057507415299533
113800,1,-119.59,36.64,27,3.0521,4.812865497076023,4.115,3.99,7.44902755826203,6.925624511999072
93200,1,-119.53,36.65,43,2.5562,5.2375,6.072463768115942,3.8260869565217392,7.206426660086955,8.029975334376223
62400,1,-119.63,36.6,33,1.9676,5.404761904761905,5.175895765472313,3.58957654723127,4.807691850874637,-0.69076846828683
62400,1,-119.62,36.58,13,2.6858,4.4148148148148145,4.350364963503649,4.019464720194647,5.064709526052004,9.304735181781854
131700,1,-119.59,36.57,19,3.5987,5.7194719471947195,6.167259786476868,3.2419928825622777,7.5775295549306225,8.185330162670965
73100,1,-119.6,36.58,28,2.8287,4.84,4.714285714285714,2.9837662337662336,4.270915572085945,7.340092892866693
73000,1,-119.61,36.58,29,2.6974,4.685714285714286,4.841328413284133,2.907749077490775,10.730665500381527,6.216202720397176
88000,1,-119.62,36.59,17,4.0197,5.864102564102564,5.819338422391858,3.3842239185750635,6.99341225077423,-2.708965625105632
92700,1,-119.61,36.59,10,2.2727,4.583870967741936,4.934027777777778,2.5052083333333335,4.397139176794716,5.247716721487606
69700,1,-119.6,36.57,42,2.5556,5.264236902050114,5.3004587155963305,3.0894495412844036,5.374587129178743,3.9900111900955775
68300,1,-119.6,36.57,33,1.8333,4.771712158808933,4.943444730077121,3.0976863753213366,4.694405488035941,0.5532354472045196
65100,1,-119.61,36.57,42,1.5833,4.303262955854127,4.641821946169772,2.813664596273292,6.921282442955102,9.755242155921245
55300,1,-119.63,36.58,22,1.2647,4.124137931034483,4.997214484679666,3.139275766016713,6.610790769975439,9.54925679616029
54400,1,-119.6,36.56,36,1.4415,4.392857142857143,3.967741935483871,3.9623655913978495,4.664349188213926,7.35881879363474
92500,1,-119.64,36.56,34,2.0658,4.923076923076923,5.938144329896907,3.7422680412371134,4.605369435129545,6.875220566808542
53000,1,-119.61,36.56,34,1.625,3.845070422535211,3.972972972972973,3.920997920997921,5.023829888882672,3.07135533764065
51600,1,-119.62,36.56,30,1.8878,4.629032258064516,4.272952853598015,3.640198511166253,3.4367974021449963,14.470073044002904
111500,1,-119.53,36.55,34,3.2917,6.020408163265306,6.597444089456869,3.3258785942492013,6.133709501928739,9.471640859902305
120900,1,-119.54,36.52,16,4.2045,6.513253012048192,7.266129032258065,2.9731182795698925,6.140859164897643,4.038022058492623
76600,1,-119.55,36.51,46,2.2132,4.843589743589743,4.687344913151365,2.4094292803970223,2.0101010919429685,9.750431996350915
67000,1,-119.56,36.51,37,1.6635,4.779342723004695,4.990196078431373,3.25,3.6527200255936734,8.653752858727332
70100,1,-119.56,36.51,9,2.5033,4.771322620519159,5.012987012987013,2.8012987012987014,2.5537012428575014,3.674321431636211
70200,1,-119.55,36.52,31,3.0294,4.762589928057554,4.706161137440758,2.4691943127962084,6.643324774867646,10.54024388697826
95700,1,-119.56,36.53,19,3.2019,5.547474747474747,5.301158301158301,3.223938223938224,3.2024506003185245,7.408978900630043
82700,1,-119.73,36.56,32,3.0469,5.5625,5.5625,3.816176470588235,5.322323492301414,3.6203291053510105
110000,1,-119.67,36.57,32,2.1908,5.493150684931507,5.811594202898551,3.1449275362318843,3.550676675967357,-0.21900411582766566
100000,1,-119.65,36.51,30,3.1333,5.238244514106583,5.925531914893617,3.425531914893617,5.4278465131516995,10.203003223077886
101600,1,-119.59,36.52,35,3.3214,5.15625,5.561797752808989,3.786516853932584,4.209634439092719,11.370177446324728
94200,1,-119.73,36.52,20,2.5921,5.259818731117825,6.024221453287197,5.072664359861592,9.963601600410705,3.9439942649186968
75000,1,-119.77,36.44,26,3.2083,5.975778546712803,6.667953667953668,3.096525096525097,5.3117156838635715,7.32595538166705
79200,1,-119.69,36.46,29,2.8125,5.6544850498338874,6.078571428571428,3.2642857142857142,7.154887709983531,9.217968032804214
57900,1,-119.69,36.43,29,1.7813,5.053370786516854,4.648578811369509,3.302325581395349,5.824107264460962,0.16341169415814694
72500,1,-119.87,36.54,34,2.4044,4.7735191637630665,5.092936802973978,3.04089219330855,6.131559617179848,10.286296036429484
76800,1,-119.79,36.55,32,2.0216,5.047101449275362,5.685714285714286,4.077551020408163,7.094229790398294,5.026325406378707
83600,1,-119.81,36.51,31,2.7321,4.8858267716535435,5.491150442477876,3.393805309734513,3.914403809993575,4.897247268498341
78200,1,-119.84,36.54,19,2.4375,5.435684647302905,6.0368663594470044,3.2350230414746544,3.1687268942403732,-0.3688224528915134
60000,1,-119.83,36.54,31,2.5208,5.216867469879518,5.891156462585034,3.3299319727891157,6.544106361433643,5.488936459986772
90000,1,-119.89,36.64,34,2.975,6,6.405405405405405,3.225225225225225,4.147755279768756,3.4714381002824553
69400,1,-119.97,36.57,17,2.0313,4.8603896103896105,6.060728744939271,5.769230769230769,7.59092239489009,8.307549158590072
74600,1,-119.9,36.58,20,2.4814,5.330578512396694,5.389972144846797,3.6740947075208914,3.1435148160094197,4.861864095870625
76400,1,-119.81,36.6,24,2.4006,4.861471861471862,5.700507614213198,3.2766497461928936,-0.26716599326304014,2.0036686190470743
75600,1,-119.86,36.45,19,2.4474,5.279220779220779,5.20042643923241,3.0191897654584223,3.1630936149805287,9.346315432617068
58400,1,-119.86,36.43,34,1.7176,4.681274900398407,4.501915708812261,2.6168582375478926,3.6463937152276458,16.541998858520543
60900,1,-119.85,36.43,23,2.8913,5.1525423728813555,5.038674033149171,3.165745856353591,8.95104744835691,0.5103177109011154
39200,1,-119.97,36.44,18,2.1771,4.7594936708860756,5.127272727272727,3.5090909090909093,6.407465498896049,7.943045055138711
112500,1,-120.08,36.34,18,2.1153,3.681159420289855,4.280898876404494,5.702247191011236,6.827423793316651,10.944985865284433
55000,1,-120.1,36.16,17,2.3295,3.7375,4.095890410958904,4.897260273972603,1.1096359169077874,6.578734897590073
64700,1,-120.1,36.21,12,1.5086,4.106741573033708,3.983651226158038,4.653950953678474,6.3360958450232285,8.367466349952268
55100,1,-120.09,36.19,12,1.4191,3.440071556350626,3.594392523364486,5.2504672897196265,2.2240946579701353,3.704955554324213
87500,1,-120.27,36.29,11,2.4398,3.245145631067961,4.20440251572327,4.327044025157233,4.978967726886083,6.4267888434835525
104200,1,-120.43,36.18,29,2.1458,4.991379310344827,5.848484848484849,2.202020202020202,1.1044786317952373,2.4975626662319246
65000,1,-120.37,36.16,36,3.0658,4.943548387096774,4.943548387096774,2.5,6.911880186592665,6.948612565892133
62000,1,-120.36,36.14,18,1.8264,4.401459854014599,5.557603686635945,2.866359447004608,3.7970879457481286,2.012530896403353
70000,1,-120.38,36.15,17,2.7461,5.087053571428571,5.4261904761904765,2.857142857142857,4.714390011052203,2.6959800124026114
86400,1,-120.37,36.13,10,3.2639,4.7317073170731705,5.1156186612576064,2.707910750507099,7.380733699975098,2.4766420601352452
86300,1,-120.37,36.15,34,4.381,6.147492625368732,6.005763688760807,2.5014409221902016,6.874789075076456,7.3524283892118305
85300,1,-120.35,36.16,18,2.7792,5.131756756756757,5.584558823529412,3.110294117647059,5.333230696316164,4.79712804700079
60400,1,-120.35,36.14,9,1.7075,4.128284389489954,4.937153419593345,2.743068391866913,5.7751354863237925,1.6583645927824575
55500,1,-120.36,36.13,29,3.0134,4.465437788018433,4.669879518072289,3.146987951807229,2.6876023368426667,2.345877128801851
76600,1,-120.31,36.65,24,2.25,4.511961722488039,6.044871794871795,3.2948717948717947,1.848958258611591,-5.387772345965676
66000,1,-120.25,36.65,31,2.4937,5.32579185520362,5.278026905829597,3.336322869955157,7.493007042636575,2.827237690941713
90600,1,-120.18,36.59,25,2.3026,4.787878787878788,5.543859649122807,3.584795321637427,7.634714422585841,6.789336435405467
57200,1,-120.19,36.61,29,2.293,4.375739644970414,4.593167701863354,4.372670807453416,5.375021768055799,3.0270649696901772
58300,1,-120.19,36.6,25,1.5536,4.088785046728972,4.088785046728972,4.350467289719626,4.073115960609959,4.01443038607699
56000,1,-120.22,36.49,14,2.4786,4.345821325648415,4.371014492753623,4.866666666666666,7.185427440638659,2.7569278956058274
68900,1,-120.41,36.77,24,1.947,4.278846153846154,5,4.419475655430712,4.5766528162538265,4.335405715343925
112500,1,-120.67,36.72,18,2.5,4.136363636363637,4.136363636363637,5.03030303030303,4.915256044508244,13.148148525585956
38800,1,-120.51,36.55,20,1.9417,4.5361216730038025,4.950207468879668,5.286307053941909,4.772422379965427,7.8727446673678125
55200,1,-120.39,36.78,11,1.7184,3.989754098360656,4.006172839506172,4.329218106995885,5.494654323166078,-0.5711853941218319
60000,1,-120.38,36.75,25,1.9056,3.412121212121212,3.695842450765865,3.8183807439824946,1.068250927372874,6.722388947962461
58000,1,-120.38,36.76,25,1.8125,3.6433823529411766,3.782442748091603,3.5916030534351147,2.7171535413387784,8.128992038216838
54300,1,-120.38,36.76,12,1.4038,3.819672131147541,3.8353909465020575,4.292181069958848,3.4189666189562047,9.71152593074769
63000,1,-120.46,36.87,20,1.3386,4.151612903225806,4.784386617100372,3.546468401486989,0.9118247900041658,7.176009200652052
66000,1,-120.45,36.86,34,2.3523,3.890173410404624,3.697802197802198,2.9615384615384617,5.43442365234586,7.869930791521028
90500,1,-120.44,36.84,29,2.8182,5.334470989761092,5.427083333333333,3.0659722222222223,5.766658639976619,-2.2874961582833055
58100,1,-120.45,36.85,20,2.1759,4.039893617021277,4.105405405405405,4.543243243243243,2.620650998614372,3.8554618812111228
71900,1,-120.51,36.86,21,2.4414,4.458646616541353,4.795148247978437,3.8975741239892185,5.160656250258083,10.162351413899076
74400,1,-120.55,36.97,42,2.3295,5.133720930232558,5.46749226006192,3.3560371517027865,5.478978010369191,5.510448549798777
55000,1,-120.69,36.84,18,2.2083,4.625641025641026,5.183908045977011,4.431034482758621,3.2164993767235623,0.358377385944733
67500,1,-119.55,36.51,46,4.125,5,11,5.2,5.126897106531993,2.661569648046984
162500,1,-119.54,36.51,36,4.625,7,24.5,14,5.483527098175751,15.137563021928395
63700,1,-122.2,39.75,18,2.0192,4.519097222222222,4.4268707482993195,2.748299319727891,5.590839177527786,7.681325314474154
67500,1,-122.18,39.75,30,1.6948,4.9844124700239805,5.370801033591731,2.4354005167958657,2.203638484394283,9.194222154752289
85000,1,-122.16,39.74,20,3.0469,5.611111111111111,5.656,2.696,5.934633487174149,11.16195501985791
65600,1,-122.19,39.74,39,2.3507,5.1339066339066335,5.165636588380717,2.6093943139678615,6.824196710961791,1.7387674936847177
72200,1,-122.25,39.79,16,3.0469,5.162621359223301,5.764227642276423,2.991869918699187,5.5711277153518735,-3.9290850437244806
69600,1,-122.16,39.78,32,2.325,5.828054298642534,6.344827586206897,2.768472906403941,4.27011138649267,5.506244960041433
94300,1,-122.13,39.74,20,2.2569,5.003571428571429,5.604,2.672,2.8342811660198746,7.481888455952892
85400,1,-122.18,39.7,23,3.35,5.400651465798045,5.582491582491582,2.814814814814815,2.1553370672385728,6.177900071860856
73100,1,-122.23,39.75,16,1.9375,5.116161616161616,5.303664921465969,2.6989528795811517,6.028677149313805,1.3406049056460083
14999,1,-122.74,39.71,16,1.6607,3.493150684931507,6.7105263157894735,2.236842105263158,3.861297259803929,5.464457012836735
67500,1,-122.38,39.68,21,2.3851,5.5,6.6,2.914285714285714,5.615952714239273,3.760484346271732
87500,1,-122.14,39.65,33,3.6429,5.441558441558442,6.253731343283582,2.8358208955223883,6.825789870788949,4.071322708339249
81600,1,-122.18,39.55,28,3.25,5.67953667953668,5.979674796747967,2.7357723577235773,2.9470615329853125,0.9214014547357277
71900,1,-122.53,39.5,25,2.4861,5.129166666666666,5.834123222748815,3.118483412322275,6.20758522878632,9.40385674979212
58700,1,-122.19,39.53,34,2.165,5.026266416510319,5.304950495049505,2.548514851485149,2.3824023221988866,8.81755641399323
71000,1,-122.2,39.53,22,2.3566,4.962006079027356,5.4966329966329965,2.772727272727273,4.399428739538167,5.712117255246382
125000,1,-122.23,39.53,8,1.3708,3.773809523809524,3.889570552147239,3.794478527607362,-0.43608423772947136,4.60652701287234
66900,1,-122.22,39.51,17,2.1,4.481343283582089,4.335740072202166,2.003610108303249,1.2461338138793447,-1.4688118978065097
63400,1,-122.2,39.52,39,2.0625,5.29253112033195,5.837528604118993,2.7025171624713957,3.8450673588544584,3.0824432144161618
69700,1,-122.2,39.51,37,2.8333,5.709443099273607,5.561320754716981,2.5,6.322925171501794,8.374194104595343
53000,1,-122.19,39.5,23,2.1705,4.762886597938144,5.133333333333334,2.9,5.2140789958254,11.980911087885687
70000,1,-122.04,39.72,23,2.5625,5.201663201663202,5.498901098901099,3.1714285714285713,7.073095283700125,8.481323374370238
95300,1,-122.05,39.6,34,2.8466,5.997076023391813,6.369565217391305,2.9751552795031055,6.88188572973036,5.343212596922413
77100,1,-122.1,39.47,43,2.4917,6.1395348837209305,6.700507614213198,2.598984771573604,7.048572949538809,13.901981286189882
70500,1,-121.94,39.45,39,1.832,5.24223602484472,5.115151515151515,3.242424242424242,3.3180881089517973,2.7151405828006236
58700,1,-122.01,39.74,20,2.1746,4.501930501930502,4.711111111111111,3.7494949494949497,2.2370000574747673,5.133513090649581
60000,4,-124.17,40.8,52,0.957,2.0917721518987342,2.709016393442623,1.6065573770491803,0.8911181877415681,3.03116012455616
80500,4,-124.16,40.8,52,1.7308,3.9093851132686086,4.231173380035027,2.0140105078809105,0.3592630132870296,2.993737650148511
76900,4,-124.16,40.79,52,1.7778,4.563176895306859,4.450704225352113,2.0809859154929575,4.3797485187412875,1.3367996825553852
75500,4,-124.17,40.8,52,1.585,3.832935560859189,4.376021798365122,2.4277929155313354,3.3676840930865524,5.597128891377957
62500,4,-124.17,40.8,52,1.8529,4.526162790697675,4.8808777429467085,2.376175548589342,3.4999442498801914,6.242185867961679
92700,4,-124.16,40.79,52,2.2566,5.102137767220903,4.995348837209303,2.2674418604651163,5.473314939687764,3.0060109715180983
85400,4,-124.16,40.78,50,2.5417,5.669975186104218,6.473087818696884,2.3711048158640224,2.8067289650756737,2.136663365898321
68300,4,-124.17,40.78,39,1.6369,4.866666666666666,4.91131498470948,2.235474006116208,1.069377091567545,4.935672396455796
70000,4,-124.19,40.78,37,1.8242,4.297805642633229,5.273076923076923,2.4615384615384617,5.440280099361121,7.282306379641968
70500,4,-124.18,40.79,39,1.745,5.215909090909091,5.448071216617211,2.620178041543027,3.264656991383932,6.056592499243436
64600,4,-124.18,40.79,40,1.4668,4.495176848874598,5.010752688172043,2.824372759856631,2.7422244516129357,0.5728787163655529
70500,4,-124.17,40.79,43,1.9688,4.77035490605428,4.740663900414938,2.425311203319502,3.8798625421536865,3.652867494810925
82000,4,-124.16,40.78,43,2.9038,5.024663677130045,5.673417721518987,2.359493670886076,3.4760040787202984,1.9248241912152873
85600,4,-124.16,40.77,35,2.8529,4.8881278538812785,4.933179723502304,2.4262672811059907,7.350746846991272,7.034852087670549
81300,4,-124.17,40.77,30,2.2227,5.1775956284153,5.278551532033426,2.7576601671309193,7.233753419907362,-5.184736252719585
70200,4,-124.18,40.78,37,2.5536,4.959044368600683,4.687096774193549,2.796774193548387,5.059251173603114,7.90952091919229
72200,4,-124.18,40.78,33,2.5096,4.846846846846847,4.559322033898305,2.7796610169491527,4.42608256530808,5.501286039329948
67000,4,-124.18,40.78,34,2.1607,4.373626373626373,5.022082018927445,2.996845425867508,3.1474887029456924,10.602580274066018
116100,4,-124.17,40.75,13,4.8516,6.404129793510324,6.15014164305949,2.6940509915014164,8.395028299501693,1.5293874113047052
82800,4,-124.17,40.76,26,2.8056,4.919667590027701,4.673684210526316,2.610526315789474,5.398215908570392,0.850801942235635
69000,4,-124.19,40.77,30,2.4419999999999997,4.692429022082019,5.102915951972555,2.3447684391080617,5.118071401431855,5.0231126000828334
67500,4,-124.15,40.81,50,1.75,4.594594594594595,4.096385542168675,2.8313253012048194,1.6019882814061437,0.4211071076215527
72600,4,-124.14,40.8,32,2.5,4.4006410256410255,4.4869281045751634,2.849673202614379,6.156027723770713,8.148084739259717
74100,4,-124.15,40.8,47,1.755,4.435820895522388,4.5167173252279635,2.325227963525836,3.2289438967819764,8.866522364757731
74700,4,-124.16,40.8,52,1.6111,4.514583333333333,4.804878048780488,2.0133037694013303,5.197567736348228,3.000659513502879
74100,4,-124.16,40.8,52,1.1386,3.406,3.914942528735632,2.188505747126437,3.5054187487442237,3.6641537036196703
81000,4,-124.14,40.79,38,2.4896,5.3517241379310345,5.333333333333333,3,7.986978429853625,9.739917342605288
104200,4,-124.15,40.78,41,3.1711,5.941340782122905,6.0945558739255015,2.6103151862464182,8.6402546629721,2.577960298669479
81800,4,-124.16,40.78,46,3.8,5.708092485549133,5.659025787965616,2.2664756446991405,8.313242227411777,6.328213941401568
90600,4,-124.16,40.79,46,2.1135,5.0954773869346734,5.622920517560074,2.229205175600739,4.92119781321737,9.915283142627477
86400,4,-124.15,40.79,37,3.0216,5.516393442622951,5.539094650205762,2.5987654320987654,5.289295505603414,5.765712737587317
92800,4,-124.14,40.78,35,3.4219,5.735224586288416,5.6157407407407405,2.2731481481481484,5.9278966900006695,13.924150011506253
